PROPERTY_ID,ZIP,PRICE,year,quarter,bathrooms,bedrooms,YR_BLT,SQFT
38841183,90623,175000,1996,2,4,4,1966,1972
38841184,90623,178000,1996,4,3,3,1966,1408
38841185,90623,215000,1995,4,3,3,1967,1386
38841187,90623,248500,1991,3,3,4,1967,1740
38841187,90623,225000,1998,2,3,4,1967,1740
38841187,90623,639000,2006,1,3,4,1967,1740
38841188,90623,265000,1991,2,4,4,1967,1972
38841188,90623,219000,1997,4,4,4,1967,1972
38841191,90623,610000,2006,2,3,3,1967,1408
38841192,90623,234000,1994,3,3,4,1967,1740
38841192,90623,615000,2006,4,3,4,1967,1740
38841193,90623,540000,2004,4,3,4,1967,1740
38841193,90623,482000,2008,4,3,4,1967,1740
38841194,90623,224000,1992,2,3,3,1967,1408
38841194,90623,196000,1994,4,3,3,1967,1408
38841194,90623,319000,2002,1,3,3,1967,1408
38841195,90623,177000,1996,2,3,3,1967,1386
38841199,90623,250000,1991,3,4,4,1967,1972
38841201,90623,350000,2002,2,3,4,1967,1740
38841202,90623,235000,2000,2,3,3,1967,1408
38841204,90623,220000,1993,2,3,3,1967,1408
38841205,90623,194500,1996,3,3,3,1967,1386
38841205,90623,560000,2005,1,3,3,1967,1386
38841206,90623,303000,2001,2,3,4,1967,1740
38841207,90623,277000,1999,2,3,4,1967,2180
38841209,90623,192000,1993,2,3,3,1967,1408
38841210,90623,360000,2004,3,3,3,1967,1408
38841211,90623,220000,1991,2,3,4,1966,1660
38841211,90623,200000,1995,2,3,4,1966,1660
38841213,90623,208000,1991,1,3,3,1966,1304
38841213,90623,379000,2003,4,3,3,1966,1304
38841214,90623,605000,2006,1,5,4,1966,1990
38841216,90623,302000,2001,2,4,5,1966,2080
38841216,90623,546000,2008,2,4,5,1966,2080
38841217,90623,203500,1995,1,3,3,1966,1304
38841218,90623,242000,1998,1,5,4,1967,1970
38841218,90623,59000,2001,4,5,4,1967,1970
38841220,90623,189000,1994,1,3,4,1966,1660
38841227,90623,240000,1993,4,5,4,1966,1990
38841228,90623,285000,2000,1,5,4,1966,1990
38841231,90623,183500,1994,2,3,3,1966,1304
38841231,90623,315000,2002,2,3,3,1966,1304
38841231,90623,580000,2007,3,3,3,1966,1304
38841232,90623,219000,1997,3,4,5,1966,2080
38841233,90623,225000,1992,1,3,3,1966,1304
38841233,90623,193500,1995,1,3,3,1966,1304
38841234,90623,215000,1994,1,4,3,1966,1876
38841235,90623,205000,1997,1,4,5,1966,2080
38841236,90623,188500,1997,3,3,3,1966,1304
38841236,90623,371000,2003,3,3,3,1966,1304
38841237,90623,185000,1993,4,4,3,1966,1876
38841237,90623,255000,1999,4,4,3,1966,1876
38841237,90623,365000,2002,4,4,3,1966,1876
38841239,90623,190000,1997,2,3,4,1966,1660
38841241,90623,220000,1998,4,5,4,1966,1990
38841243,90623,224000,1996,1,5,4,1966,2001
38841245,90623,340000,2002,1,4,5,1966,2080
38841246,90623,388000,2003,3,3,3,1966,1304
38841250,90623,250000,1999,1,5,4,1966,1990
38841250,90623,695000,2006,3,5,4,1966,1990
38841252,90623,252000,1992,3,4,5,1966,2080
38841253,90623,208000,1992,2,3,3,1966,1304
38841253,90623,228000,1998,4,3,3,1966,1304
38841253,90623,352000,2003,2,3,3,1966,1304
38841255,90623,290000,2000,2,5,4,1966,2001
38841256,90623,215000,1994,3,3,4,1966,1660
38841262,90623,245000,1993,1,5,4,1966,1990
38841264,90623,326000,2001,1,5,4,1966,1990
38841264,90623,490000,2003,4,5,4,1966,1990
38841265,90623,639000,2004,3,4,5,1966,2080
38841266,90623,585000,2007,1,3,3,1966,1304
38841269,90623,318000,1999,2,5,4,1966,1990
38841269,90623,675000,2005,4,5,4,1966,1990
38841273,90623,225000,1992,1,3,4,1966,1660
38841274,90623,205000,1994,3,5,4,1966,1990
38841275,90623,305000,2002,2,3,4,1966,1660
38841275,90623,380000,2002,3,3,4,1966,1660
38841276,90623,340000,1999,3,5,4,1966,1990
38841277,90623,215000,1993,4,3,3,1966,1304
38841277,90623,316000,2001,3,3,3,1966,1304
38841279,90623,280000,2001,2,3,3,1966,1304
38841279,90623,597500,2006,1,3,3,1966,1304
38841283,90623,240000,1996,4,4,3,1966,1876
38841283,90623,335000,2000,4,4,3,1966,1876
38841283,90623,429000,2002,4,4,3,1966,1876
38841286,90623,529000,2004,3,3,3,1966,1304
38841287,90623,238000,1996,3,5,4,1966,2001
38841287,90623,730000,2007,1,5,4,1966,2001
38841288,90623,77000,2000,2,3,3,1966,1304
38841295,90623,194000,1996,2,3,3,1966,1304
38841298,90623,331000,2002,1,4,3,1966,1876
38841298,90623,555000,2004,3,4,3,1966,1876
38841299,90623,175000,1996,1,3,3,1966,1304
38841299,90623,180000,1998,3,3,3,1966,1304
38841299,90623,419000,2003,4,3,3,1966,1304
38841300,90623,217000,1996,1,4,5,1966,2080
38841301,90623,183000,1996,2,3,3,1966,1304
38841301,90623,250000,1999,3,3,3,1966,1304
38841301,90623,327500,2003,2,3,3,1966,1304
38841303,90623,359000,2002,3,3,4,1966,1660
38841303,90623,360000,2003,1,3,4,1966,1660
38841304,90623,205000,1993,4,3,4,1966,1660
38841304,90623,335000,2002,4,3,4,1966,1660
38841304,90623,400000,2003,1,3,4,1966,1660
38841307,90623,194000,1997,3,3,4,1966,1660
38841310,90623,514000,2004,1,4,3,1966,1876
38841310,90623,555000,2004,2,4,3,1966,1876
38841313,90623,206500,1994,1,3,4,1966,1776
38841313,90623,465000,2003,4,3,4,1966,1776
38841318,90623,239000,1997,4,4,5,1966,2080
38841318,90623,440000,2004,1,4,5,1966,2080
38841318,90623,700000,2006,1,4,5,1966,2080
38841321,90623,220000,1997,4,3,4,1966,1660
38841322,90623,355000,2000,3,4,3,1966,1876
38841323,90623,217000,1993,1,3,4,1966,1660
38841498,90623,470000,2004,3,3,3,1965,1552
38841498,90623,545000,2005,1,3,3,1965,1552
38841499,90623,250000,1992,4,4,4,1965,2048
38841499,90623,410000,2002,2,4,4,1965,2048
38841507,90623,242500,1992,4,5,4,1965,1978
38841507,90623,309000,2000,1,5,4,1965,1978
38841508,90623,220000,1993,2,3,3,1965,1664
38841509,90623,220000,1992,4,3,3,1965,1552
38841509,90623,240000,1998,2,3,3,1965,1552
38841512,90623,445000,2003,1,4,4,1965,2048
38841516,90623,212000,1995,3,4,4,1965,2208
38841517,90623,354000,2002,1,4,4,1965,2208
38841520,90623,250000,1994,3,4,4,1965,2208
38841521,90623,435000,2003,3,3,4,1965,1788
38841522,90623,669000,2006,1,4,4,1965,2048
38841523,90623,255500,1991,2,3,4,1965,1788
38841523,90623,329500,2001,3,3,4,1965,1788
38841525,90623,260500,1998,2,4,4,1965,2048
38841526,90623,404000,2002,2,4,4,1965,2248
38841532,90623,290000,1999,3,4,4,1965,2208
38841532,90623,366000,2001,3,4,4,1965,2208
38841534,90623,214000,1997,1,3,4,1965,2064
38841534,90623,650000,2005,2,3,4,1965,2064
38841534,90623,614000,2006,1,3,4,1965,2064
38841535,90623,193000,1993,4,4,4,1965,2048
38841535,90623,455000,2003,2,4,4,1965,2048
38841537,90623,465000,2003,3,4,4,1965,2048
38841538,90623,205000,1993,3,3,3,1965,1552
38841539,90623,240000,1999,4,3,3,1965,1552
38841540,90623,264000,1999,2,4,4,1965,2048
38841540,90623,640000,2004,4,4,4,1965,2048
38841540,90623,540000,2008,3,4,4,1965,2048
38841542,90623,502500,2009,2,3,3,1965,1552
38841544,90623,196000,1995,4,3,4,1965,2064
38841544,90623,308000,2001,2,3,4,1965,2064
38841546,90623,300000,2000,3,4,4,1965,2048
38841547,90623,238000,1992,3,3,4,1965,2064
38841553,90623,220000,1993,1,3,4,1965,1788
38841557,90623,250000,1993,3,4,4,1965,2208
38841557,90623,250000,1999,1,4,4,1965,2208
38841560,90623,223000,1995,3,4,4,1965,2208
38841563,90623,291000,2000,3,4,4,1965,2248
38841566,90623,525000,2004,2,3,3,1965,1552
38841567,90623,325000,2002,3,3,4,1965,2064
38841569,90623,235000,1999,4,3,3,1965,1552
38841569,90623,550000,2005,1,3,3,1965,1552
38841569,90623,430000,2008,3,3,3,1965,1552
38841570,90623,280000,1991,4,3,4,1965,2064
38841572,90623,230000,1992,4,3,3,1965,1552
38841572,90623,238000,1999,4,3,3,1965,1552
38841572,90623,592000,2006,1,3,3,1965,1552
38841575,90623,255000,2000,3,3,3,1969,1344
38841577,90623,228000,1991,4,3,3,1969,1344
38841578,90623,230000,1998,3,3,3,1969,1344
38841580,90623,246000,1994,2,4,4,1969,875
38841580,90623,465000,2003,3,4,4,1969,875
38841581,90623,209000,1994,2,3,3,1969,1408
38841581,90623,234000,1998,3,3,3,1969,1408
38841582,90623,315000,2001,3,3,3,1969,1408
38841582,90623,625000,2006,2,3,3,1969,1408
38841583,90623,232500,1998,2,4,4,1969,1785
38841583,90623,552500,2008,1,4,4,1969,1785
38841584,90623,224000,1992,2,3,3,1969,1408
38841586,90623,160000,1998,4,3,2,1969,1092
38841586,90623,510000,2006,3,3,2,1969,1092
38841586,90623,410000,2008,4,3,2,1969,1092
38841588,90623,320000,2002,2,3,3,1969,1344
38841588,90623,330000,2003,2,3,3,1969,1344
38841588,90623,635000,2006,4,3,3,1969,1344
38841594,90623,187500,1996,3,3,3,1969,1408
38841594,90623,405000,2003,3,3,3,1969,1408
38841594,90623,597000,2006,1,3,3,1969,1408
38841594,90623,510000,2008,1,3,3,1969,1408
38841595,90623,210000,1996,1,4,4,1969,1785
38841596,90623,193000,1994,2,3,3,1969,1408
38841597,90623,290000,1998,1,4,4,1969,1785
38841598,90623,251500,1997,3,4,4,1969,1785
38841598,90623,734000,2007,2,4,4,1969,1785
38841600,90623,235000,1999,2,3,3,1969,1344
38841601,90623,605000,2007,2,3,3,1969,1344
38841602,90623,260000,1993,2,4,4,1969,2205
38841603,90623,257000,1998,4,4,4,1969,1785
38841604,90623,500000,2004,3,3,3,1969,1344
38841604,90623,588000,2007,2,3,3,1969,1344
38841605,90623,205000,1996,3,4,4,1969,1785
38841605,90623,419000,2003,1,4,4,1969,1785
38841609,90623,232000,1990,4,4,4,1969,1785
38841610,90623,205000,1994,3,3,3,1969,1408
38841611,90623,725000,2006,4,4,4,1969,1785
38841614,90623,178000,1995,3,3,2,1969,1092
38841615,90623,572500,2005,2,3,3,1969,1408
38841616,90623,249000,1991,2,4,4,1969,1785
38841616,90623,585000,2008,2,4,4,1969,1785
38841617,90623,214000,1997,4,3,3,1968,1322
38841618,90623,340000,2003,1,3,2,1968,1092
38841618,90623,555000,2007,1,3,2,1968,1092
38841619,90623,281000,2002,1,3,3,1968,1322
38841620,90623,395000,2003,4,3,3,1968,1322
38841620,90623,560000,2007,1,3,3,1968,1322
38841621,90623,215000,1998,3,3,3,1968,1322
38841622,90623,335000,2002,4,3,3,1967,1408
38841624,90623,200000,1993,2,3,3,1967,1408
38841624,90623,278000,2002,1,3,3,1967,1408
38841624,90623,535000,2004,4,3,3,1967,1408
38841624,90623,435000,2008,4,3,3,1967,1408
38841626,90623,245000,1991,1,4,4,1967,1972
38841627,90623,290000,2002,1,3,4,1967,1740
38841628,90623,171000,1995,4,3,3,1967,1408
38841629,90623,380000,2002,3,3,3,1968,1322
38841630,90623,189000,1996,4,3,3,1968,1322
38841631,90623,262500,2000,4,3,3,1968,1322
38841632,90623,345000,2002,3,3,3,1968,1322
38841633,90623,206000,1993,1,3,3,1968,1322
38841634,90623,280000,2001,2,3,3,1968,1322
38841635,90623,220000,1992,3,3,3,1968,1322
38841635,90623,320000,2002,2,3,3,1968,1322
38841638,90623,224000,2000,3,3,2,1968,1092
38841638,90623,277000,2002,2,3,2,1968,1092
38841639,90623,510000,2004,2,4,4,1968,1785
38841639,90623,420000,2009,1,4,4,1968,1785
38841641,90623,180000,1995,1,3,3,1968,1408
38841645,90623,380000,2002,4,4,4,1968,1934
38841646,90623,180000,1998,4,3,3,1968,1408
38841648,90623,278000,2002,3,3,3,1968,1322
38841650,90623,229500,1991,2,3,3,1968,1408
38841651,90623,210000,1994,2,3,3,1968,1322
38841652,90623,232500,1992,1,3,3,1968,1322
38841653,90623,200000,1994,2,3,3,1968,1322
38841653,90623,265000,2000,3,3,3,1968,1322
38841655,90623,360000,2003,1,3,3,1967,1408
38841657,90623,216363,1998,3,3,3,1968,1408
38841659,90623,189000,1994,4,3,3,1968,1322
38841659,90623,629000,2005,4,3,3,1968,1322
38841659,90623,517500,2007,4,3,3,1968,1322
38841660,90623,143000,1993,1,4,4,1968,1934
38841662,90623,326000,2002,2,3,3,1968,1322
38841662,90623,580000,2007,1,3,3,1968,1322
38841664,90623,310000,2001,4,3,3,1968,1322
38841667,90623,365000,2001,4,4,4,1976,2294
38841671,90623,485000,2002,2,4,4,1976,2447
38841672,90623,305000,1998,3,5,4,1976,2162
38841672,90623,695000,2007,3,5,4,1976,2162
38841673,90623,415000,2001,4,4,3,1976,2536
38841673,90623,550000,2003,4,4,3,1976,2536
38841673,90623,704000,2005,1,4,3,1976,2536
38841675,90623,348000,1999,3,5,4,1976,2168
38841680,90623,275000,1993,3,4,3,1976,2595
38841682,90623,259500,1993,3,4,4,1976,2447
38841686,90623,242500,1996,1,4,3,1976,2535
38841690,90623,244000,1991,4,4,3,1966,1785
38841690,90623,285000,2000,3,4,3,1966,1785
38841690,90623,430000,2003,3,4,3,1966,1785
38841690,90623,624000,2007,3,4,3,1966,1785
38841691,90623,296000,1992,2,3,4,1966,1885
38841691,90623,699000,2006,2,3,4,1966,1885
38841691,90623,520000,2008,3,3,4,1966,1885
38841692,90623,345000,2001,3,5,4,1966,1360
38841693,90623,390000,2002,3,4,4,1970,1882
38841695,90623,242000,1994,1,5,4,1966,2225
38841699,90623,290000,1999,2,3,4,1962,1748
38841700,90623,210000,1995,1,5,4,1966,2225
38841701,90623,390000,2003,3,3,4,1966,1855
38841701,90623,525000,2005,2,3,4,1966,1855
38841702,90623,230000,1993,2,3,4,1966,1855
38841703,90623,225000,1994,1,4,3,1968,1764
38841703,90623,297000,2000,3,4,3,1968,1764
38841704,90623,245000,2000,4,3,3,1967,1428
38841705,90623,235000,1994,2,4,3,1967,1764
38841707,90623,458000,2003,4,3,3,1968,1428
38841710,90623,235000,1998,2,4,3,1967,1770
38841711,90623,269000,2000,3,3,3,1967,1428
38841714,90623,216000,1998,3,3,3,1968,1428
38841716,90623,225000,1993,3,3,3,1968,1733
38841720,90623,255500,1991,2,5,4,1966,2220
38841720,90623,689000,2005,3,5,4,1966,2220
38841723,90623,620000,2007,1,4,3,1966,1785
38841725,90623,219500,1998,1,3,4,1966,1885
38841727,90623,240000,1993,3,4,3,1966,1785
38841727,90623,431000,2003,3,4,3,1966,1785
38841729,90623,485000,2003,3,3,4,1966,1885
38841730,90623,620000,2005,3,3,3,1968,1428
38841732,90623,575000,2004,3,4,3,1966,1785
38841733,90623,295000,1999,2,5,5,1966,2220
38841733,90623,530182,2003,3,5,5,1966,2220
38841734,90623,235000,1997,4,3,4,1966,1885
38841735,90623,293000,1999,3,5,4,1966,2220
38841735,90623,450000,2003,2,5,4,1966,2220
38841736,90623,315000,2000,4,3,4,1966,1885
38841739,90623,230000,1993,2,3,4,1966,1855
38841741,90623,235000,1992,1,3,4,1966,1592
38841744,90623,295000,1998,4,5,4,1966,2225
38841745,90623,220000,1994,3,9,4,1966,1855
38841745,90623,254000,1998,2,9,4,1966,1855
38841745,90623,610000,2005,1,9,4,1966,1855
38841746,90623,630000,2006,4,3,4,1966,1592
38841747,90623,238000,1994,1,3,4,1966,1855
38841747,90623,281500,1999,3,3,4,1966,1855
38841748,90623,509500,2004,4,3,4,1966,1582
38841749,90623,222000,1996,2,5,4,1966,2225
38841749,90623,655000,2005,2,5,4,1966,2225
38841750,90623,718000,2006,4,3,4,1966,1855
38841752,90623,270000,1999,4,3,4,1966,1855
38841753,90623,223000,1992,4,3,4,1966,1582
38841753,90623,610000,2006,4,3,4,1966,1582
38841757,90623,205000,1994,3,3,4,1966,1592
38841757,90623,258000,2000,2,3,4,1966,1592
38841757,90623,354545,2002,3,3,4,1966,1592
38841762,90623,725000,2006,1,3,4,1966,1855
38841764,90623,399500,2001,4,5,4,1966,2220
38841768,90623,240000,1993,3,4,3,1966,1785
38841768,90623,655000,2007,2,4,3,1966,1785
38841774,90623,221000,1996,2,4,3,1966,1905
38841775,90623,219000,1997,3,3,4,1966,1885
38841775,90623,272000,1998,2,3,4,1966,1885
38841776,90623,602000,2005,3,3,4,1966,1582
38841782,90623,135000,1995,3,5,4,1966,2225
38841782,90623,215000,1996,1,5,4,1966,2225
38841784,90623,256000,1993,2,5,5,1966,2225
38841786,90623,642500,2004,4,5,4,1966,2225
38841790,90623,187000,1996,2,3,4,1966,1582
38841790,90623,355000,2002,4,3,4,1966,1582
38841796,90623,270000,1992,3,5,4,1966,2225
38841797,90623,345000,2002,1,3,4,1966,1885
38841797,90623,450000,2003,3,3,4,1966,1885
38841797,90623,605000,2005,1,3,4,1966,1885
38841798,90623,245000,1994,4,5,4,1966,2220
38841798,90623,300000,2000,1,5,4,1966,2220
38841799,90623,265000,1991,1,4,3,1966,1785
38841799,90623,360000,2002,4,4,3,1966,1785
38841799,90623,601000,2005,2,4,3,1966,1785
38841801,90623,320000,2001,4,4,3,1966,1785
38841802,90623,243181,1995,2,3,4,1966,1885
38841802,90623,500000,2004,1,3,4,1966,1885
38841804,90623,450000,2003,2,5,5,1966,2220
38841805,90623,230000,1994,4,4,3,1966,1785
38841805,90623,284000,1999,2,4,3,1966,1785
38841806,90623,355000,1999,2,5,4,1966,2680
38841806,90623,386500,2000,4,5,4,1966,2680
38841806,90623,412000,2001,2,5,4,1966,2680
38841807,90623,225000,1993,4,5,4,1966,2220
38841810,90623,280000,1991,2,3,4,1966,1885
38841810,90623,207000,1996,1,3,4,1966,1885
38841811,90623,536500,2004,3,4,4,1966,2058
38841819,90623,659000,2004,2,4,4,1969,2104
38841820,90623,204500,1995,2,3,3,1969,2048
38841823,90623,253090,1991,4,3,3,1969,2064
38841823,90623,195000,1994,2,3,3,1969,2064
38841823,90623,267000,1998,4,3,3,1969,2064
38841825,90623,375000,2003,2,3,3,1969,1430
38841826,90623,275000,1999,1,4,4,1969,2118
38841826,90623,433500,2003,1,4,4,1969,2118
38841828,90623,235000,1995,4,4,4,1969,2104
38841839,90623,614000,2005,2,3,3,1969,2049
38841840,90623,282500,1994,2,5,4,1969,2176
38841843,90623,280000,1993,3,4,4,1969,2128
38841843,90623,705000,2006,2,4,4,1969,2128
38841844,90623,295000,2000,1,4,4,1969,2104
38841846,90623,395000,2002,2,5,4,1969,2176
38841852,90623,290000,1990,2,5,4,1969,2176
38841853,90623,230000,1993,4,4,4,1969,2118
38841854,90623,490000,2003,4,5,4,1969,2279
38841856,90623,195000,1994,2,3,3,1969,1430
38841856,90623,218000,1997,3,3,3,1969,1430
38841857,90623,300000,2000,4,3,3,1969,2048
38841858,90623,275000,1998,2,4,4,1969,2128
38841859,90623,255000,1994,2,4,4,1969,2104
38841860,90623,670000,2005,3,0,0,1969,2265
38841863,90623,396000,2002,2,5,4,1969,2176
38841863,90623,650000,2008,2,5,4,1969,2176
38841864,90623,740000,2005,3,0,0,1969,2265
38841865,90623,695000,2007,1,4,4,1969,2128
38841868,90623,610500,2004,4,4,4,1969,2104
38841869,90623,258000,1998,1,4,4,1969,2128
38841872,90623,198000,1995,3,3,3,1969,1430
38841872,90623,217000,1998,1,3,3,1969,1430
38841872,90623,272000,2000,3,3,3,1969,1430
38841872,90623,385000,2003,2,3,3,1969,1430
38841873,90623,425000,2003,2,3,3,1969,2048
38841874,90623,730000,2005,1,5,4,1969,2176
38841876,90623,115000,2006,4,4,4,1969,2128
38841878,90623,395000,2002,2,4,4,1969,2104
38841878,90623,790000,2006,3,4,4,1969,2104
38841885,90623,323500,2001,2,4,4,1975,1956
38841886,90623,205000,1993,4,3,3,1969,2049
38841886,90623,231000,1997,2,3,3,1969,2049
38841888,90623,739000,2005,3,5,4,1969,2176
38841891,90623,300000,1991,2,4,4,1969,2104
38841891,90623,520000,2003,4,4,4,1969,2104
38841892,90623,282500,2000,2,3,3,1969,2048
38841897,90623,350000,2000,4,4,4,1969,2104
38841906,90623,276000,1991,2,4,4,1969,2104
38841907,90623,250000,1994,2,5,4,1969,2176
38841908,90623,245000,1994,4,4,4,1969,2128
38841908,90623,276000,1998,3,4,4,1969,2128
38841910,90623,202000,1993,3,3,3,1969,1430
38841912,90623,242500,1991,4,3,3,1969,1480
38841912,90623,598000,2005,2,3,3,1969,1480
38841913,90623,253000,1994,3,4,4,1969,2080
38841913,90623,275000,1998,4,4,4,1969,2080
38841913,90623,280000,2000,2,4,4,1969,2080
38841913,90623,280000,2001,4,4,4,1969,2080
38841913,90623,550000,2003,4,4,4,1969,2080
38841913,90623,635000,2004,2,4,4,1969,2080
38841914,90623,234000,1994,4,5,4,1969,1926
38841915,90623,205000,1993,3,3,3,1969,1480
38841923,90623,260000,2000,1,3,3,1969,1480
38841923,90623,565000,2004,2,3,3,1969,1480
38841924,90623,480000,2002,4,4,4,1969,2080
38841927,90623,225000,1996,3,4,4,1969,2080
38841929,90623,549000,2004,4,3,3,1969,1480
38841930,90623,235000,1994,2,5,4,1969,1926
38841930,90623,255000,1998,2,5,4,1969,1926
38841930,90623,325500,2001,2,5,4,1969,1926
38841932,90623,585000,2008,4,4,4,1969,2080
38841933,90623,192000,1994,2,3,3,1969,1480
38841934,90623,690000,2006,1,5,4,1969,1926
38841935,90623,350000,1998,4,4,4,1969,2080
38841936,90623,255000,1995,2,5,4,1969,1926
38841938,90623,500000,2003,4,5,4,1969,1926
38841943,90623,239000,1999,4,3,3,1969,1480
38841944,90623,240500,1992,1,4,4,1969,2080
38841944,90623,340000,2000,1,4,4,1969,2080
38841944,90623,375000,2001,2,4,4,1969,2080
38841944,90623,480000,2003,1,4,4,1969,2080
38841945,90623,240500,1992,1,3,3,1969,1480
38841945,90623,230000,1998,3,3,3,1969,1480
38841949,90623,200000,1997,4,3,3,1969,1480
38841950,90623,682000,2004,2,5,4,1969,1926
38841953,90623,859000,2006,1,4,4,1969,2320
38841954,90623,310000,1991,2,5,4,1969,1926
38841954,90623,800000,2005,3,5,4,1969,1926
38841956,90623,420000,2003,2,5,4,1969,1926
38841959,90623,324500,2000,2,5,4,1969,1926
38841959,90623,580000,2009,2,5,4,1969,1926
38841960,90623,222500,1994,4,3,3,1969,1480
38841960,90623,350000,2002,2,3,3,1969,1480
38841965,90623,222000,1996,3,5,4,1969,1926
38841966,90623,235000,1992,3,4,4,1969,2080
38841966,90623,241500,1994,3,4,4,1969,2080
38841968,90623,225000,1995,4,4,4,1969,2080
38841968,90623,499000,2003,4,4,4,1969,2080
38841969,90623,390000,2003,2,3,3,1969,1480
38841971,90623,355000,2001,2,4,4,1969,2080
38841971,90623,495000,2003,3,4,4,1969,2080
38841971,90623,718000,2006,2,4,4,1969,2080
38841972,90623,275000,1993,4,5,4,1969,1926
38841972,90623,240000,1995,4,5,4,1969,1926
38841974,90623,620000,2006,4,5,4,1969,1926
38841974,90623,700000,2007,1,5,4,1969,1926
38841976,90623,250000,1991,1,5,4,1969,1926
38841976,90623,225500,1997,3,5,4,1969,1926
38841976,90623,615000,2005,1,5,4,1969,1926
38841983,90623,216000,1994,1,3,3,1969,1480
38841984,90623,254000,1994,4,4,4,1969,2080
38841984,90623,355000,2001,3,4,4,1969,2080
38841988,90623,660000,2004,4,4,4,1969,2080
38841989,90623,190000,1996,2,3,3,1969,1480
38841989,90623,525000,2008,4,3,3,1969,1480
38841990,90623,370000,2004,2,5,4,1969,1926
38841998,90623,270000,1998,2,4,4,1970,2160
38842002,90623,375000,2001,3,4,4,1968,2080
38842003,90623,607000,2007,2,3,3,1968,1480
38842009,90623,208000,1993,3,3,3,1969,1480
38842011,90623,355000,2001,2,4,4,1969,2080
38842012,90623,242500,1994,2,5,4,1969,1926
38842013,90623,374000,2001,4,4,4,1969,2080
38842014,90623,255000,1998,4,4,4,1969,2080
38842015,90623,223000,1995,3,5,4,1969,1926
38842016,90623,299000,2001,2,3,3,1969,1480
38842017,90623,300500,2002,2,3,3,1969,1480
38842019,90623,240000,1994,3,4,3,1967,2088
38842019,90623,455000,2003,2,4,3,1967,2088
38842021,90623,515000,2004,4,3,3,1967,1409
38842021,90623,605000,2005,3,3,3,1967,1409
38842021,90623,480000,2008,3,3,3,1967,1409
38842024,90623,308000,1999,2,4,3,1967,2088
38842026,90623,238000,1997,4,4,3,1967,2088
38842026,90623,730000,2005,3,4,3,1967,2088
38842027,90623,227272,1998,4,3,3,1967,1409
38842028,90623,252000,1996,2,5,4,1967,2193
38842028,90623,439000,2002,3,5,4,1967,2193
38842028,90623,530000,2009,2,5,4,1967,2193
38842029,90623,278000,1992,1,4,3,1967,2088
38842030,90623,444000,2002,3,5,4,1967,2193
38842030,90623,490000,2003,4,5,4,1967,2193
38842032,90623,257000,1993,1,5,6,1967,2234
38842034,90623,476000,2003,3,5,6,1967,2244
38842035,90623,220000,1997,1,4,3,1967,2088
38842036,90623,660000,2005,1,3,4,1967,2010
38842037,90623,217000,1993,1,3,3,1967,1409
38842037,90623,560000,2005,2,3,3,1967,1409
38842040,90623,450000,2004,1,3,3,1967,1409
38842040,90623,615000,2006,1,3,3,1967,1409
38842040,90623,505000,2008,3,3,3,1967,1409
38842041,90623,263500,2000,2,3,3,1967,1409
38842041,90623,315000,2001,3,3,3,1967,1409
38842041,90623,579000,2005,2,3,3,1967,1409
38842042,90623,276000,1993,1,4,3,1967,2088
38842042,90623,500000,2003,4,4,3,1967,2088
38842044,90623,625000,2006,1,5,6,1967,2244
38842044,90623,548000,2008,3,5,6,1967,2244
38842049,90623,280000,1998,3,5,4,1967,2193
38842052,90623,365000,2001,2,4,4,1967,2088
38842053,90623,400000,2000,4,5,6,1967,2244
38842057,90623,328000,2001,3,3,4,1967,1704
38842061,90623,255000,1991,1,5,4,1967,2193
38842063,90623,500000,2008,4,3,3,1967,1409
38842066,90623,263000,1997,1,5,6,1967,2244
38842067,90623,335000,2000,3,6,4,1967,2387
38842068,90623,260000,1997,2,5,4,1967,2193
38842068,90623,375000,2001,2,5,4,1967,2193
38842074,90623,285000,2001,3,3,3,1967,1409
38842074,90623,315000,2002,2,3,3,1967,1409
38842075,90623,350000,2000,3,4,3,1967,2088
38842078,90623,263000,1992,1,5,5,1967,2244
38842078,90623,251000,1998,2,5,5,1967,2244
38842081,90623,360500,2002,1,5,4,1967,2193
38842081,90623,635000,2005,3,5,4,1967,2193
38842081,90623,725000,2005,4,5,4,1967,2193
38842084,90623,310000,2001,1,4,3,1967,2088
38842085,90623,349000,2002,2,3,4,1967,1704
38842086,90623,215000,1999,1,3,3,1967,1409
38842090,90623,221000,1992,4,3,3,1967,1409
38842091,90623,242000,1996,1,4,4,1967,2088
38842092,90623,295000,1999,1,5,6,1967,2244
38842093,90623,319000,2000,1,4,4,1967,2088
38842098,90623,237500,1994,1,4,4,1967,2088
38842102,90623,285000,1991,4,5,4,1967,2193
38842104,90623,279000,1993,3,5,4,1967,2193
38842104,90623,265000,1998,3,5,4,1967,2193
38842106,90623,235000,1995,3,4,4,1967,2088
38842108,90623,234000,1996,1,5,4,1967,2193
38842110,90623,277000,1991,2,3,3,1967,1409
38842110,90623,255000,1998,4,3,3,1967,1409
38842114,90623,213000,1998,3,3,3,1966,1409
38842114,90623,335000,2002,2,3,3,1966,1409
38842115,90623,217000,1996,4,3,4,1966,1704
38842115,90623,383000,2003,2,3,4,1966,1704
38842116,90623,255000,1994,2,5,5,1966,2113
38842118,90623,325000,2000,2,4,4,1966,2085
38842119,90623,260000,1995,3,5,4,1967,2080
38842124,90623,235000,1992,4,5,4,1966,2113
38842126,90623,725000,2007,3,5,6,1966,2234
